  0.196767E+00  0.109420E+05  0.733328E+04  0.197579E+01  0.197072E+01  0.000000E+00  0.103539E+05  0.103539E+05  0.103540E+05 -0.301062E-01  0.101697E+05  0.963424E+04  0.544018E+01
  0.201830E+00  0.105239E+05  0.682871E+04  0.179580E+01  0.179120E+01  0.000000E+00  0.992168E+04  0.992168E+04  0.992175E+04 -0.288494E-01  0.975459E+04  0.917538E+04  0.573720E+01
  0.206893E+00  0.101272E+05  0.636870E+04  0.163590E+01  0.163173E+01  0.000000E+00  0.951471E+04  0.951471E+04  0.951477E+04 -0.276660E-01  0.936238E+04  0.875166E+04  0.590130E+01
  0.211956E+00  0.975971E+04  0.600443E+04  0.149693E+01  0.149312E+01  0.000000E+00  0.914774E+04  0.914774E+04  0.914779E+04 -0.265989E-01  0.900587E+04  0.838664E+04  0.584058E+01
  0.217019E+00  0.942627E+04  0.575883E+04  0.137786E+01  0.137435E+01  0.000000E+00  0.882861E+04  0.882861E+04  0.882867E+04 -0.256710E-01  0.869237E+04  0.809062E+04  0.554329E+01
  0.222082E+00  0.912674E+04  0.562410E+04  0.127604E+01  0.127278E+01  0.000000E+00  0.855594E+04  0.855594E+04  0.855599E+04 -0.248781E-01  0.842109E+04  0.785855E+04  0.506399E+01
  0.227145E+00  0.885605E+04  0.556804E+04  0.118776E+01  0.118472E+01  0.000000E+00  0.832023E+04  0.832023E+04  0.832028E+04 -0.241927E-01  0.818406E+04  0.767322E+04  0.449604E+01
  0.232208E+00  0.860638E+04  0.554633E+04  0.110917E+01  0.110633E+01  0.000000E+00  0.810770E+04  0.810770E+04  0.810774E+04 -0.235747E-01  0.796942E+04  0.751175E+04  0.394025E+01
  0.237271E+00  0.836934E+04  0.551547E+04  0.103702E+01  0.103436E+01  0.000000E+00  0.790426E+04  0.790426E+04  0.790430E+04 -0.229831E-01  0.776477E+04  0.735192E+04  0.347847E+01
  0.242334E+00  0.813794E+04  0.544327E+04  0.969088E+00  0.966594E+00  0.000000E+00  0.769881E+04  0.769881E+04  0.769885E+04 -0.223857E-01  0.756009E+04  0.717741E+04  0.315700E+01
  0.247397E+00  0.790807E+04  0.531516E+04  0.904245E+00  0.901918E+00  0.000000E+00  0.748552E+04  0.748552E+04  0.748556E+04 -0.217656E-01  0.734999E+04  0.698099E+04  0.298185E+01
