  0.140920E-04  0.198694E+08  0.198694E+08  0.264663E+08  0.264663E+08  0.000000E+00  0.198694E+08  0.198694E+08  0.198772E+08 -0.469702E+00  0.103049E+08  0.103049E+08  0.798279E-02
  0.143139E-04  0.198694E+08  0.198694E+08  0.264655E+08  0.264655E+08  0.000000E+00  0.198694E+08  0.198694E+08  0.198772E+08 -0.469702E+00  0.103049E+08  0.103049E+08  0.810849E-02
  0.145393E-04  0.198694E+08  0.198694E+08  0.264647E+08  0.264646E+08  0.000000E+00  0.198694E+08  0.198694E+08  0.198772E+08 -0.469702E+00  0.103049E+08  0.103049E+08  0.823616E-02
  0.147683E-04  0.198694E+08  0.198694E+08  0.264638E+08  0.264637E+08  0.000000E+00  0.198694E+08  0.198694E+08  0.198772E+08 -0.469702E+00  0.103049E+08  0.103049E+08  0.836585E-02
  0.150009E-04  0.198694E+08  0.198694E+08  0.264629E+08  0.264628E+08  0.000000E+00  0.198694E+08  0.198694E+08  0.198772E+08 -0.469702E+00  0.103049E+08  0.103049E+08  0.849758E-02
  0.152371E-04  0.198694E+08  0.198694E+08  0.264619E+08  0.264619E+08  0.000000E+00  0.198694E+08  0.198694E+08  0.198772E+08 -0.469701E+00  0.103048E+08  0.103048E+08  0.863138E-02
  0.154770E-04  0.198694E+08  0.198694E+08  0.264609E+08  0.264609E+08  0.000000E+00  0.198694E+08  0.198694E+08  0.198772E+08 -0.469701E+00  0.103048E+08  0.103048E+08  0.876729E-02
  0.157208E-04  0.198694E+08  0.198694E+08  0.264599E+08  0.264599E+08  0.000000E+00  0.198694E+08  0.198694E+08  0.198772E+08 -0.469701E+00  0.103048E+08  0.103048E+08  0.890534E-02
  0.159683E-04  0.198694E+08  0.198694E+08  0.264589E+08  0.264588E+08  0.000000E+00  0.198694E+08  0.198694E+08  0.198772E+08 -0.469701E+00  0.103048E+08  0.103048E+08  0.904556E-02
  0.162198E-04  0.198694E+08  0.198694E+08  0.264578E+08  0.264578E+08  0.000000E+00  0.198694E+08  0.198694E+08  0.198772E+08 -0.469701E+00  0.103048E+08  0.103048E+08  0.918799E-02
  0.164752E-04  0.198694E+08  0.198694E+08  0.264567E+08  0.264567E+08  0.000000E+00  0.198694E+08  0.198694E+08  0.198772E+08 -0.469701E+00  0.103048E+08  0.103048E+08  0.933266E-02
  0.167347E-04  0.198694E+08  0.198694E+08  0.264556E+08  0.264555E+08  0.000000E+00  0.198694E+08  0.198694E+08  0.198772E+08 -0.469701E+00  0.103048E+08  0.103048E+08  0.947961E-02
  0.169982E-04  0.198694E+08  0.198694E+08  0.264544E+08  0.264544E+08  0.000000E+00  0.198694E+08  0.198694E+08  0.198772E+08 -0.469701E+00  0.103048E+08  0.103048E+08  0.962887E-02
  0.172659E-04  0.198694E+08  0.198694E+08  0.264532E+08  0.264531E+08  0.000000E+00  0.198694E+08  0.198694E+08  0.198772E+08 -0.469701E+00  0.103048E+08  0.103048E+08  0.978048E-02
  0.175378E-04  0.198694E+08  0.198694E+08  0.264519E+08  0.264519E+08  0.000000E+00  0.198694E+08  0.198694E+08  0.198772E+08 -0.469701E+00  0.103048E+08  0.103048E+08  0.993448E-02
  0.178140E-04  0.198694E+08  0.198694E+08  0.264507E+08  0.264506E+08  0.000000E+00  0.198694E+08  0.198694E+08  0.198772E+08 -0.469701E+00  0.103048E+08  0.103048E+08  0.100909E-01
  0.180945E-04  0.198694E+08  0.198694E+08  0.264493E+08  0.264493E+08  0.000000E+00  0.198694E+08  0.198694E+08  0.198772E+08 -0.469701E+00  0.103048E+08  0.103048E+08  0.102498E-01
